#Create Time :2023-04-12 16:23:08.172466 
87190.456851 7.964602 -2.410569 2.484470
87190.461795 8.268481 -2.734323 2.457323
87190.466739 8.668699 -2.930296 2.499759
87190.471652 9.082076 -3.091026 2.614485
87190.476596 9.511571 -3.315757 2.772971
87190.481540 9.950187 -3.504998 2.891061
87190.486484 10.296341 -3.740329 3.065134
87190.491428 10.554447 -3.994633 3.237963
87190.496371 10.799361 -4.220997 3.451620
87190.501285 10.996484 -4.408781 3.724061
87190.506229 11.117241 -4.570994 4.010813
87190.511172 11.173987 -4.757000 4.319068
87190.516116 11.199642 -4.877880 4.656324
87190.521060 11.143031 -4.974203 4.985663
87190.526004 11.004183 -4.993750 5.360693
87190.530948 10.844138 -4.989148 5.749544
87190.535861 10.711950 -4.959471 6.131299
87190.540805 10.695434 -4.881658 6.426917
87190.545749 10.936789 -4.670548 6.501064
87190.550693 11.497609 -4.375606 6.261379
87190.555606 12.126780 -4.096864 5.693717
87190.560550 12.801228 -4.033006 4.975227
87190.565494 13.411526 -4.074258 4.309957
87190.570438 13.891556 -4.079910 3.877783
87190.575381 13.930879 -3.985943 3.846077
87190.580325 13.205271 -3.690951 4.186618
87190.585239 11.953165 -3.488103 4.936882
87190.590182 10.999473 -3.431058 5.837340
87190.595126 10.263071 -3.316956 6.703892
87190.600070 9.777978 -3.117678 7.468253
87190.604983 9.434987 -2.924548 8.062991
87190.609927 9.056033 -2.495748 8.522993
87190.614871 8.730102 -1.906756 8.882063
87190.619815 8.521473 -1.543680 9.042504
87190.624728 8.385542 -1.505219 9.035377
87190.629672 8.522776 -1.710933 8.861811
87190.634616 8.858052 -1.970791 8.325216
87190.639529 9.295175 -2.177016 7.505356
87190.644473 9.853495 -2.345572 6.567132
87190.649417 10.485464 -2.483263 5.527889
87190.654361 11.112680 -2.673740 4.289305
87190.659274 11.835443 -2.747813 3.124071
87190.664218 12.486687 -2.726814 2.076679
87190.669162 13.144267 -2.536096 1.095730
87190.674106 13.637425 -2.118254 0.224083
87190.679050 13.727265 -1.589620 -0.550285
87190.683963 13.418823 -1.063310 -1.112734
87190.688907 12.950981 -0.682411 -1.477333
87190.693851 12.406102 -0.590196 -1.643121
87190.698795 11.887866 -0.634595 -1.551614
87190.703738 11.380885 -0.525791 -1.170696
87190.708682 10.899038 -0.337092 -0.712358
87190.713596 10.454829 -0.164166 -0.296927
87190.718539 9.890194 0.096401 0.012116
87190.723483 9.428185 0.425183 0.196013
87190.728397 9.026998 0.752622 0.381201
87190.733371 8.680423 1.197989 0.519167
87190.738284 8.349857 1.688413 0.643533
87190.743228 8.059838 2.030523 0.918842
87190.748172 7.749980 2.304059 1.217090
87190.753116 7.437443 2.615266 1.423472
87190.758060 7.101490 2.989086 1.636039
87190.762973 6.825511 3.158720 1.930254
87190.767917 6.652170 3.251654 2.126891
87190.772861 6.526725 3.324308 2.267193
87190.777805 6.468076 3.294210 2.346077
87190.782748 6.415049 3.098890 2.322765
87190.787662 6.529108 2.330327 2.432614
87190.792606 6.797574 1.590362 2.438540
87190.797549 6.970748 1.292526 2.282022
87190.802493 7.137476 0.977900 2.052173
87190.807437 7.410634 0.680923 1.872919
87190.812350 7.740754 0.380071 1.689670
87190.817325 8.077665 0.043543 1.551403
87190.822238 8.334237 -0.233348 1.449087
87190.827212 8.478333 -0.500985 1.399990
87190.832156 8.553244 -0.880008 1.398107
87190.837100 8.485859 -1.362209 1.448104
87190.842044 8.391458 -1.652337 1.447367
87190.846988 8.280454 -1.747595 1.353180
87190.851901 8.261666 -1.608728 1.194758
87190.856845 8.390488 -1.317376 0.988554
87190.861789 8.506354 -1.357385 0.966129
87190.866702 8.501029 -1.514121 1.058017
87190.871646 8.430619 -1.543684 1.114182
87190.876590 8.436579 -1.615842 1.279998
87190.881534 8.353180 -1.677406 1.462539
87190.886478 8.314849 -1.669894 1.607603
87190.891421 8.300792 -1.690429 1.743484
87190.896335 8.249976 -1.738661 1.874620
87190.901279 8.228103 -1.788294 1.975888
87190.906222 8.231558 -1.820887 2.087041
87190.911136 8.321904 -1.854764 2.164754
87190.916080 8.365233 -1.896675 2.262499
87190.921024 8.436415 -1.903573 2.273650
87190.925967 8.470368 -1.889086 2.285416
87190.930881 8.501842 -1.831852 2.328320
87190.935794 8.485430 -1.757554 2.318722
87190.940768 8.422935 -1.668869 2.270137
87190.945712 8.495657 -1.590595 2.341814
87190.950656 8.505842 -1.533890 2.357992
87190.955600 8.634515 -1.517343 2.259039
87190.960544 8.731240 -1.553395 2.162817
87190.965488 8.940219 -1.648028 2.026525
87190.970401 9.160556 -1.723608 1.886392
87190.975345 9.357411 -1.819989 1.676134
87190.980289 9.600500 -1.967407 1.485092
87190.985232 9.865314 -2.120021 1.285298
87190.990176 10.233178 -2.301587 1.204294
87190.995120 10.578414 -2.503952 1.098293
87191.000034 10.817084 -2.673767 1.020903
87191.004977 10.957665 -2.855634 1.000523
87191.009921 11.046119 -2.961006 1.025274
87191.014865 11.079263 -3.065261 1.157717
87191.019809 11.066767 -3.158628 1.387710
87191.024753 10.948944 -3.218418 1.651196
87191.029666 10.826798 -3.312076 1.971306
87191.034579 10.673977 -3.426694 2.258405
87191.039523 10.568918 -3.502552 2.511358
87191.044467 10.529745 -3.580214 2.686453
87191.049411 10.687587 -3.692105 2.726423
87191.054324 11.066203 -3.798690 2.651314
87191.059268 11.705745 -3.963348 2.530194
87191.064212 12.339053 -4.200075 2.317947
87191.069156 12.940360 -4.632546 2.290382
87191.074100 13.342239 -5.003430 2.392815
87191.079013 13.303756 -5.150697 2.701674
87191.083957 12.417605 -4.867933 3.150372
87191.088901 11.045303 -3.833294 3.500096
87191.093845 10.075839 -2.872040 3.892734
87191.098788 9.437433 -2.326195 4.445697
87191.103702 8.834357 -1.890991 4.888847
87191.108646 8.199532 -1.446118 5.154400
87191.113589 7.605143 -1.161983 5.216489
87191.118533 7.140214 -1.062489 5.169731
87191.123477 7.161355 -1.308948 4.977490
87191.128421 7.848074 -1.851558 4.613089
87191.133365 8.576992 -2.355992 4.328162
87191.138309 9.007373 -2.678510 4.326398
87191.143253 9.494094 -2.961623 4.661874
87191.148166 10.058122 -3.109457 5.095502
87191.153110 10.684366 -3.319201 5.570388
87191.158023 11.208452 -3.583678 6.063446
87191.162967 11.516074 -3.682751 6.356671
87191.167911 11.629089 -3.530093 6.647823
87191.172855 11.224185 -2.905523 7.055442
87191.177798 10.391399 -1.925828 7.418966
87191.182742 9.614209 -0.992130 7.813173
87191.187656 8.927035 -0.272083 8.473095
87191.192599 8.405193 0.448286 9.356475
87191.197543 7.881332 1.124741 10.285463
87191.202487 7.374925 1.531685 11.321510
87191.207400 7.073816 1.633871 12.228688
87191.212344 7.178781 1.204577 12.991808
87191.217319 7.541015 0.496625 13.398628
87191.222263 7.720675 -0.017877 13.173988
87191.227176 7.660143 -0.535477 12.277650
87191.232150 7.577271 -1.077276 10.975598
87191.237094 7.610953 -1.554835 9.541917
87191.242007 7.761147 -1.927284 8.208849
87191.246951 7.995040 -2.295119 7.099065
87191.251865 8.255423 -2.531200 6.124342
87191.256808 8.407863 -2.543103 5.260248
87191.261722 8.382205 -2.418432 4.405716
87191.266666 8.422750 -2.382848 3.478018
87191.271609 8.462018 -2.321992 2.597782
87191.276553 8.448227 -2.200143 1.936889
87191.281497 8.406134 -2.089769 1.288385
87191.286410 8.203788 -1.885754 0.725814
87191.291354 8.005263 -1.805535 0.184077
87191.296298 8.012845 -1.836071 -0.276606
87191.301242 7.978481 -1.865222 -0.664555
87191.306186 7.925937 -1.828343 -0.960377
87191.311130 7.830995 -1.689093 -1.231527
87191.316074 7.716895 -1.453506 -1.387250
87191.320956 7.504124 -1.268498 -1.457175
87191.325900 7.327279 -1.086352 -1.436991
87191.330844 7.275890 -0.856804 -1.435453
87191.335818 7.260823 -0.594285 -1.443337
87191.340762 7.234728 -0.324971 -1.448568
87191.345706 7.187093 -0.035048 -1.380246
87191.350650 7.091454 0.259241 -1.232051
87191.355563 6.934763 0.495883 -1.096140
87191.360507 6.854356 0.723930 -0.909906
87191.365451 6.748366 0.904813 -0.752648
87191.370364 6.678618 1.085998 -0.537006
87191.375308 6.689757 1.219584 -0.251661
87191.380252 6.719853 1.370001 0.018188
87191.385196 6.782268 1.570895 0.282793
87191.390140 6.925416 1.590859 0.673998
87191.395084 7.229470 1.171667 1.270660
87191.399997 7.461345 0.532848 1.858518
87191.404941 7.649557 0.345061 2.383492
87191.409885 7.829899 0.330930 2.864791
87191.414828 8.002156 0.176610 3.216373
87191.419772 8.193262 -0.054154 3.513217
87191.424716 8.333404 -0.315189 3.610976
87191.429660 8.437255 -0.637231 3.592241
87191.434573 8.458561 -0.989667 3.504675
87191.439517 8.402835 -1.338264 3.323137
87191.444461 8.324651 -1.673315 3.026786
87191.449405 8.285814 -1.928474 2.717359
87191.454349 8.259617 -2.127574 2.390065
87191.459262 8.395287 -2.284355 2.037192
87191.464175 8.612939 -2.380457 1.694655
87191.469119 8.924908 -2.542320 1.386097
87191.474063 9.294075 -2.717266 1.210352
87191.479007 9.813988 -2.942715 1.135385
87191.483951 10.379361 -3.337467 1.187919
87191.488895 10.735862 -3.850773 1.431541
87191.493838 10.885506 -4.354500 1.862388
87191.498782 10.840093 -4.855978 2.312600
87191.503696 10.622072 -5.049672 2.892714
87191.508639 10.392613 -4.739138 3.409929
87191.513614 10.255091 -4.034420 3.817566
87191.518527 10.252304 -3.407585 4.243959
87191.523441 10.198588 -3.085268 4.597356
87191.528415 9.969105 -2.787992 4.884260
87191.533359 9.741939 -2.492697 5.233446
87191.538303 9.599360 -2.180506 5.612914
87191.543246 9.597231 -1.773227 5.864371
87191.548190 9.716869 -1.429096 5.917483
87191.553104 10.037326 -1.183089 5.615333
87191.558047 10.533145 -1.174852 4.870548
87191.562991 11.229064 -1.415318 3.762975
87191.567935 11.976841 -1.719779 2.557419
87191.572879 12.892035 -1.967152 1.407731
87191.577823 13.710698 -2.216008 0.527749
87191.582736 14.379387 -2.447285 -0.017922
87191.587680 14.689882 -2.683289 -0.101653
87191.592624 14.297699 -2.953465 0.303683
87191.597568 13.149010 -3.146097 1.215184
87191.602481 12.322632 -3.114672 2.376596
87191.607425 11.990335 -3.108974 3.739210
87191.612369 11.699411 -3.171233 5.280579
87191.617313 11.462789 -3.297524 6.821091
87191.622226 11.192699 -3.356052 8.194406
87191.627170 10.799566 -3.409054 9.372748
87191.632083 10.304585 -3.401556 10.482088
87191.637027 9.812156 -3.273453 11.239315
87191.641971 9.461667 -3.082496 11.517184
87191.646915 9.356991 -2.924986 11.211947
87191.651858 9.598033 -2.754331 10.266198
87191.656772 9.984957 -2.676103 8.777329
87191.661716 10.359371 -2.777185 7.110287
87191.666659 10.717614 -2.862817 5.488840
87191.671603 11.262375 -2.886472 3.844992
87191.676547 11.770814 -2.829627 2.211364
87191.681491 12.084643 -2.574933 0.839092
87191.686404 12.384943 -2.234517 -0.251940
87191.691348 12.646305 -1.790878 -1.094830
87191.696292 12.689629 -1.287716 -1.664083
87191.701236 12.554793 -0.787758 -1.925253
87191.706180 12.073340 -0.365882 -1.903898
87191.711093 11.400999 -0.129064 -1.835707
87191.716037 10.726106 -0.060574 -1.561887
87191.720981 10.248793 0.035066 -1.260862
87191.725925 9.913278 0.286909 -0.968107
87191.730838 9.573682 0.586840 -0.616208
87191.735812 9.208549 0.966184 -0.332188
87191.740726 8.841772 1.302307 -0.109695
87191.745670 8.426451 1.546956 0.148684
87191.750613 8.010002 1.731854 0.474528
87191.755557 7.639306 1.927034 0.754422
87191.760501 7.339212 2.273917 1.042459
87191.765445 7.037565 2.525766 1.394710
87191.770358 6.737640 2.635305 1.794789
87191.775302 6.453808 2.642341 2.143528
87191.780246 6.164697 2.526984 2.443121
87191.785190 5.977641 2.150617 2.673885
87191.790103 6.019701 1.589830 2.861309
87191.795047 6.219917 1.148715 2.846307
87191.799991 6.378270 0.859027 2.675549
87191.804935 6.618341 0.549713 2.408314
87191.809878 6.880034 0.226417 2.097163
87191.814822 7.122968 -0.104804 1.828820
87191.819797 7.446996 -0.446186 1.611223
87191.824771 7.728124 -0.970195 1.494200
87191.829684 7.955602 -1.446757 1.452717
87191.834598 8.130668 -1.863160 1.464973
87191.839511 8.255754 -2.081792 1.422832
87191.844455 8.375977 -2.064004 1.349525
87191.849368 8.515393 -1.812791 1.263627
87191.854312 8.583660 -1.599005 1.237092
87191.859256 8.616715 -1.558465 1.362439
87191.864200 8.591083 -1.567761 1.535054
87191.869113 8.533331 -1.530173 1.677722
87191.874057 8.463997 -1.505265 1.895666
87191.879001 8.430121 -1.495637 2.057247
87191.883945 8.436415 -1.507033 2.180072
87191.888888 8.422054 -1.488426 2.277705
87191.893802 8.431239 -1.446121 2.407084
87191.898776 8.451644 -1.440342 2.506036
87191.903690 8.473839 -1.513770 2.625365
87191.908633 8.496609 -1.534132 2.709866
87191.913577 8.524841 -1.572724 2.771801
87191.918521 8.514560 -1.593375 2.833943
87191.923465 8.477438 -1.631222 2.884658
87191.928378 8.451822 -1.674362 2.887062
87191.933322 8.420035 -1.727683 2.907978
87191.938266 8.447856 -1.726432 2.931210
87191.943210 8.498133 -1.703061 2.950776
87191.948154 8.534758 -1.719691 2.980996
87191.953067 8.571856 -1.701690 2.969889
87191.958011 8.694565 -1.743659 2.880066
87191.962955 8.829084 -1.763560 2.781713
87191.967899 8.968056 -1.813051 2.562437
87191.972812 9.097003 -1.851708 2.317815
87191.977756 9.241460 -1.941984 2.017693
87191.982700 9.417244 -2.034501 1.744453
87191.987643 9.631137 -2.126196 1.475282
87191.992587 9.817911 -2.223706 1.198896
87191.997531 10.089733 -2.362650 0.985910
87192.002444 10.350086 -2.451930 0.808249
87192.007388 10.558863 -2.536913 0.659684
87192.012332 10.750489 -2.611407 0.611347
87192.017276 10.886572 -2.653038 0.550716
87192.022220 10.960252 -2.676426 0.604040
87192.027133 10.991896 -2.685835 0.791326
87192.032077 10.962575 -2.657159 1.045801
87192.037021 10.877143 -2.628285 1.391486
87192.041965 10.749170 -2.612582 1.690033
87192.046909 10.608797 -2.616255 1.936357
87192.051852 10.551483 -2.628962 2.082287
87192.056796 10.590909 -2.623856 2.157334
87192.061710 10.796201 -2.631130 2.027397
87192.066653 11.122278 -2.641873 1.847497
87192.071597 11.468252 -2.812533 1.640217
87192.076511 11.924311 -3.049048 1.455647
87192.081454 12.407007 -3.297346 1.362703
87192.086398 12.734277 -3.531211 1.376301
87192.091342 12.939209 -3.632203 1.534036
87192.096286 12.701511 -3.600699 1.841470
87192.101230 12.042785 -3.448832 2.236963
87192.106143 11.272438 -3.062058 2.621827
87192.111087 10.521376 -2.615907 2.982077
87192.116031 9.903869 -2.318906 3.301924
87192.120975 9.323687 -2.095044 3.494073
87192.125919 8.721072 -2.006728 3.695569
87192.130862 8.056035 -2.071284 3.860683
87192.135806 7.574231 -2.304930 3.969805
87192.140720 7.552193 -2.684464 3.857047
87192.145663 7.822550 -3.058539 3.622337
87192.150607 8.164741 -3.321702 3.607273
87192.155551 8.523667 -3.473845 3.887185
87192.160495 8.869629 -3.567935 4.394088
87192.165408 9.311110 -3.660512 4.937316
87192.170352 9.782733 -3.735081 5.553188
87192.175296 10.170868 -3.961563 6.087595
87192.180240 10.371289 -4.143139 6.605451
87192.185214 10.368161 -4.087451 7.154305
87192.190128 9.978919 -3.842219 7.651490
87192.195041 9.423083 -3.180697 8.263323
87192.199985 8.652582 -2.245800 9.030026
87192.204929 7.763410 -1.411312 10.009425
87192.209842 7.101612 -1.123134 11.385275
87192.214786 6.547685 -1.192716 13.071108
87192.219730 6.060980 -1.428299 14.653724
87192.224643 5.752903 -1.644158 15.764750
87192.229587 5.588700 -1.849289 16.109509
87192.234531 5.597242 -2.086949 15.798766
87192.239474 5.655320 -2.269331 14.747330
87192.244418 5.749102 -2.500927 13.155944
87192.249362 5.869874 -2.715216 11.383375
87192.254306 6.043544 -2.979788 9.751247
87192.259250 6.406979 -3.270900 8.514059
87192.264163 6.836652 -3.591973 7.522880
87192.269107 7.268083 -3.831537 6.610781
87192.274051 7.613455 -3.733978 5.739727
87192.278995 7.836986 -3.529690 4.864837
87192.283939 8.047473 -3.449041 3.990012
87192.288852 8.242716 -3.408463 3.075624
87192.293796 8.148888 -3.191619 2.044186
87192.298740 8.169011 -3.182182 1.162779
87192.303683 8.353450 -3.259695 0.416372
87192.308627 8.487629 -3.143467 -0.372824
87192.313571 8.540142 -2.994422 -0.999933
87192.318515 8.558361 -2.770933 -1.463076
87192.323459 8.569461 -2.542897 -1.832198
87192.328403 8.492592 -2.248258 -2.025722
87192.333316 8.372588 -1.928701 -2.133990
87192.338290 8.229921 -1.671040 -2.203674
87192.343234 7.965223 -1.405656 -2.192397
87192.348178 7.810001 -1.169810 -2.228508
87192.353091 7.796368 -0.867295 -2.263746
87192.358035 7.820066 -0.553365 -2.188934
87192.362979 7.755923 -0.213169 -1.960297
87192.367892 7.632541 0.153380 -1.587043
87192.372836 7.489051 0.589147 -1.177845
87192.377780 7.257777 0.922670 -0.816751
87192.382724 7.064237 1.184607 -0.476650
87192.387668 6.925575 1.349643 -0.169700
87192.392612 6.793472 1.389905 0.089859
87192.397525 6.750603 1.476706 0.351530
87192.402469 6.701074 1.604945 0.673509
87192.407413 6.792346 1.573765 1.046351
87192.412357 6.956405 1.053047 1.565509
87192.417300 7.099953 0.407776 2.111153
87192.422244 7.154438 0.183145 2.557866
87192.427188 7.151440 0.043695 2.983453
87192.432132 7.229359 -0.167189 3.390873
87192.437045 7.293729 -0.441297 3.689761
87192.441959 7.410984 -0.810346 3.842156
87192.446902 7.419297 -1.142965 3.833757
87192.451846 7.469744 -1.476478 3.657484
87192.456790 7.616908 -1.790421 3.327285
87192.461734 7.787928 -2.038354 2.965613
87192.466678 7.922798 -2.220493 2.510877
87192.471622 7.958493 -2.381123 2.077469
87192.476535 8.060193 -2.534354 1.736303
87192.481479 8.217461 -2.736459 1.529174
87192.486423 8.466655 -2.911397 1.429019
87192.491367 8.751562 -3.056410 1.422793
87192.496310 9.102972 -3.362752 1.449086
87192.501254 9.533004 -3.782487 1.583830
87192.506168 9.965422 -4.252611 1.781598
87192.511111 10.400383 -4.884525 2.122217
87192.516055 10.687363 -5.529265 2.520882
87192.520999 10.834612 -5.893491 2.920890
87192.525943 10.919733 -5.964095 3.310818
87192.530887 10.990782 -5.773420 3.663759
87192.535831 11.023641 -5.562041 4.045888
87192.540744 10.964496 -5.345575 4.486174
87192.545688 10.858267 -5.161527 5.039692
87192.550632 10.695526 -4.934348 5.595794
87192.555576 10.472202 -4.550508 6.048886
87192.560489 10.292100 -3.953080 6.157850
87192.565433 10.360203 -3.247244 5.874361
87192.570377 10.728294 -2.816430 5.163388
87192.575320 11.292344 -2.670438 3.993458
87192.580264 11.937656 -2.575439 2.811109
87192.585178 12.722289 -2.461715 1.764991
87192.590121 13.400630 -2.361068 1.005442
87192.595065 13.807719 -2.303672 0.676103
87192.600009 13.662151 -2.204222 0.788264
87192.604953 12.709526 -2.453012 1.419675
87192.609897 11.569868 -2.944035 2.488804
87192.614841 10.670213 -3.178982 3.695589
87192.619754 10.107451 -3.325879 5.002740
87192.624698 9.649672 -3.593455 6.276859
87192.629642 9.217106 -3.998588 7.467740
87192.634586 8.734478 -4.440861 8.455262
87192.639499 8.379163 -4.816635 9.464450
87192.644443 8.125605 -5.172432 10.349035
87192.649387 7.898195 -5.407672 10.993368
87192.654330 7.697059 -5.307793 11.237106
87192.659244 7.760839 -4.996453 11.009870
87192.664157 8.146796 -4.609084 10.237291
87192.669101 8.766293 -4.400679 8.960696
87192.674045 9.444981 -4.243229 7.565071
87192.678989 10.065134 -4.049413 6.145980
87192.683932 10.717012 -3.751900 4.760145
87192.688846 11.380591 -3.394163 3.324997
87192.693790 12.037122 -2.925806 2.196994
87192.698733 12.665636 -2.379960 1.267759
87192.703677 13.051305 -1.722256 0.497547
